time,beam_id,demand_mbps,capacity_mbps,demand_norm,jamming_risk,sla_risk,signal_loss_risk,handover_risk,space_weather_risk,risk_index,capacity_incident
2021-10-18 08:10:00+00:00,AMERICAS,175.83703848400748,1000,0.17583703848400747,0.18563204198947963,0.0,0.0,0.0,0.014924432453746722,0.07032121702469668,0
2021-10-18 08:10:00+00:00,EUROPE,119.27309739745174,900,0.13252566377494637,0.18563204198947963,0.0,0.0,0.0,0.014924432453746722,0.05302050059583187,0
2021-10-18 08:10:00+00:00,AFRICA,133.47822361761362,700,0.19068317659659087,0.18563204198947963,0.0,0.0,0.0,0.014924432453746722,0.07625150271234614,0
2021-10-18 08:10:00+00:00,ASIA,215.44786804635322,1100,0.19586169822395746,0.18563204198947963,0.0,0.0,0.0,0.014924432453746722,0.07832006171786461,0
2021-10-18 08:20:00+00:00,AMERICAS,149.1530343514261,1000,0.1491530343514261,0.23952655635492057,0.0,0.0,0.0,0.01653409439530562,0.0652127167201997,0
2021-10-18 08:20:00+00:00,EUROPE,122.31522485029066,900,0.13590580538921185,0.23952655635492057,0.0,0.0,0.0,0.01653409439530562,0.05992111484233166,0
2021-10-18 08:20:00+00:00,AFRICA,102.2098399695621,700,0.14601405709937443,0.23952655635492057,0.0,0.0,0.0,0.01653409439530562,0.06395885314096213,0
2021-10-18 08:20:00+00:00,ASIA,226.48842834611787,1100,0.20589857122374353,0.23952655635492057,0.0,0.0,0.0,0.01653409439530562,0.08787970544143898,0
2021-10-18 08:30:00+00:00,AMERICAS,177.13205897631107,1000,0.17713205897631107,0.1897187940366597,0.0,0.0,0.0,0.013883291927869301,0.07114307374773449,0
2021-10-18 08:30:00+00:00,EUROPE,146.14824213652918,900,0.16238693570725463,0.1897187940366597,0.0,0.0,0.0,0.013883291927869301,0.06525313841088098,0
2021-10-18 08:30:00+00:00,AFRICA,151.64042594475686,700,0.21662917992108122,0.1897187940366597,0.0,0.0,0.0,0.013883291927869301,0.0869201875847397,1
2021-10-18 08:30:00+00:00,ASIA,167.00664245862527,1100,0.15182422041693205,0.1897187940366597,0.0,0.0,0.0,0.013883291927869301,0.0610338647631555,0
2021-10-18 08:40:00+00:00,AMERICAS,117.27281967180734,1000,0.11727281967180735,0.16844276682877957,0.0,0.0,0.0,0.00961629968000164,0.04467801552135938,0
2021-10-18 08:40:00+00:00,EUROPE,79.11704169040671,900,0.08790782410045189,0.16844276682877957,0.0,0.0,0.0,0.00961629968000164,0.03294817631104664,0
2021-10-18 08:40:00+00:00,AFRICA,91.5729082915806,700,0.13081844041654372,0.16844276682877957,0.0,0.0,0.0,0.00961629968000164,0.05008880991271369,0
2021-10-18 08:40:00+00:00,ASIA,234.98427301136394,1100,0.21362206637396722,0.16844276682877957,0.0,0.0,0.0,0.00961629968000164,0.0831646949797252,0
2021-10-18 08:50:00+00:00,AMERICAS,124.0665440709921,1000,0.12406654407099209,0.1812559123663754,0.0,0.0,0.0,0.03769275958744521,0.0514807273636619,0
2021-10-18 08:50:00+00:00,EUROPE,67.30173126921228,900,0.07477970141023586,0.1812559123663754,0.0,0.0,0.0,0.03769275958744521,0.03179311194448589,0
2021-10-18 08:50:00+00:00,AFRICA,35.0,700,0.05,0.1812559123663754,0.0,0.0,0.0,0.03769275958744521,0.02189486719538206,0
2021-10-18 08:50:00+00:00,ASIA,192.79694284437898,1100,0.17526994804034451,0.1812559123663754,0.0,0.0,0.0,0.03769275958744521,0.07193391265775623,0
2021-10-18 09:00:00+00:00,AMERICAS,154.31999608555307,1000,0.15431999608555308,0.23250635926097513,0.0,0.0,0.0,0.01864714963460127,0.06678594394415446,0
2021-10-18 09:00:00+00:00,EUROPE,119.33934496929234,900,0.1325992721881026,0.23250635926097513,0.0,0.0,0.0,0.01864714963460127,0.05810960690097027,0
2021-10-18 09:00:00+00:00,AFRICA,35.0,700,0.05,0.23250635926097513,0.0,0.0,0.0,0.01864714963460127,0.02511535088955764,0
2021-10-18 09:00:00+00:00,ASIA,154.52919067438054,1100,0.14048108243125504,0.23250635926097513,0.0,0.0,0.0,0.01864714963460127,0.061257993782681854,0
2021-10-18 09:10:00+00:00,AMERICAS,110.92335573298676,1000,0.11092335573298677,0.1636334494863363,0.0,0.0,0.0,0.02909126328980129,0.04360828856606272,0
2021-10-18 09:10:00+00:00,EUROPE,94.96312972632538,900,0.10551458858480597,0.1636334494863363,0.0,0.0,0.0,0.02909126328980129,0.041447758052103795,0
2021-10-18 09:10:00+00:00,AFRICA,81.99364921340232,700,0.11713378459057475,0.1636334494863363,0.0,0.0,0.0,0.02909126328980129,0.04608904262405594,0
2021-10-18 09:10:00+00:00,ASIA,139.45552416650747,1100,0.12677774924227952,0.1636334494863363,0.0,0.0,0.0,0.02909126328980129,0.049941321587952114,0
2021-10-18 09:20:00+00:00,AMERICAS,127.52790090600355,1000,0.12752790090600355,0.15499100897071372,0.0,0.0,0.0,0.019890782172408805,0.048456677295444596,0
2021-10-18 09:20:00+00:00,EUROPE,78.84265855645124,900,0.0876029539516125,0.15499100897071372,0.0,0.0,0.0,0.019890782172408805,0.0325086684793937,0
2021-10-18 09:20:00+00:00,AFRICA,55.97446810282975,700,0.07996352586118537,0.15499100897071372,0.0,0.0,0.0,0.019890782172408805,0.029457101080321197,0
2021-10-18 09:20:00+00:00,ASIA,147.95534195153436,1100,0.1345048563195767,0.15499100897071372,0.0,0.0,0.0,0.019890782172408805,0.05124362017033352,0
2021-10-18 09:30:00+00:00,AMERICAS,50.0,1000,0.05,0.15586651421815576,0.0,0.0,0.0,0.02197023641704554,0.01778367506352013,0
2021-10-18 09:30:00+00:00,EUROPE,52.56831300956126,900,0.05840923667729029,0.15586651421815576,0.0,0.0,0.0,0.02197023641704554,0.02114274228579816,0
2021-10-18 09:30:00+00:00,AFRICA,35.0,700,0.05,0.15586651421815576,0.0,0.0,0.0,0.02197023641704554,0.01778367506352013,0
2021-10-18 09:30:00+00:00,ASIA,64.8787016456584,1100,0.058980637859689454,0.15586651421815576,0.0,0.0,0.0,0.02197023641704554,0.021370988327172085,0
2021-10-18 09:40:00+00:00,AMERICAS,58.58206972306915,1000,0.05858206972306915,0.21403978536305365,0.0,0.0,0.0,0.0212955578432538,0.02696163965436663,0
2021-10-18 09:40:00+00:00,EUROPE,125.86709665591451,900,0.1398523296176828,0.21403978536305365,0.0,0.0,0.0,0.0212955578432538,0.05942502207946205,0
2021-10-18 09:40:00+00:00,AFRICA,35.0,700,0.05,0.21403978536305365,0.0,0.0,0.0,0.0212955578432538,0.023533534320630746,0
2021-10-18 09:40:00+00:00,ASIA,140.78572006665948,1100,0.1279870182424177,0.21403978536305365,0.0,0.0,0.0,0.0212955578432538,0.0546854267924831,0
2021-10-18 09:50:00+00:00,AMERICAS,50.0,1000,0.05,0.20034647492383237,0.0,0.0,0.0,0.02878088326583247,0.022912735818966485,0
2021-10-18 09:50:00+00:00,EUROPE,45.0,900,0.05,0.20034647492383237,0.0,0.0,0.0,0.02878088326583247,0.022912735818966485,0
2021-10-18 09:50:00+00:00,AFRICA,36.391633899349564,700,0.051988048427642236,0.20034647492383237,0.0,0.0,0.0,0.02878088326583247,0.023706861203453375,0
2021-10-18 09:50:00+00:00,ASIA,108.04076845132356,1100,0.09821888041029414,0.20034647492383237,0.0,0.0,0.0,0.02878088326583247,0.042173754017987494,0
2021-10-18 10:00:00+00:00,AMERICAS,89.15116747586727,1000,0.08915116747586727,0.20407099778650262,0.0,0.0,0.0,0.011581062236737494,0.037204128823613944,0
2021-10-18 10:00:00+00:00,EUROPE,79.10839475783848,900,0.08789821639759832,0.20407099778650262,0.0,0.0,0.0,0.011581062236737494,0.03670363786829369,0
2021-10-18 10:00:00+00:00,AFRICA,35.0,700,0.05,0.20407099778650262,0.0,0.0,0.0,0.011581062236737494,0.021565206002324012,0
2021-10-18 10:00:00+00:00,ASIA,55.0,1100,0.05,0.20407099778650262,0.0,0.0,0.0,0.011581062236737494,0.021565206002324012,0
2021-10-18 10:10:00+00:00,AMERICAS,88.09446079156898,1000,0.08809446079156898,0.16615529690581451,0.0,0.0,0.0,0.049161938783722575,0.036748545202822634,0
2021-10-18 10:10:00+00:00,EUROPE,45.0,900,0.05,0.16615529690581451,0.0,0.0,0.0,0.049161938783722575,0.021531723568953713,0
2021-10-18 10:10:00+00:00,AFRICA,35.0,700,0.05,0.16615529690581451,0.0,0.0,0.0,0.049161938783722575,0.021531723568953713,0
2021-10-18 10:10:00+00:00,ASIA,55.0,1100,0.05,0.16615529690581451,0.0,0.0,0.0,0.049161938783722575,0.021531723568953713,0
2021-10-18 10:20:00+00:00,AMERICAS,50.0,1000,0.05,0.17611424454121447,0.0,0.0,0.0,0.030053162151938862,0.020616740669315334,0
2021-10-18 10:20:00+00:00,EUROPE,52.72851048254477,900,0.05858723386949419,0.17611424454121447,0.0,0.0,0.0,0.030053162151938862,0.024046908819886213,0
2021-10-18 10:20:00+00:00,AFRICA,35.0,700,0.05,0.17611424454121447,0.0,0.0,0.0,0.030053162151938862,0.020616740669315334,0
2021-10-18 10:20:00+00:00,ASIA,83.32372554798864,1100,0.0757488414072624,0.17611424454121447,0.0,0.0,0.0,0.030053162151938862,0.03090210811727266,0
2021-10-18 10:30:00+00:00,AMERICAS,50.0,1000,0.05,0.20951537759749284,0.0,0.0,0.0,0.03474372941998173,0.024425910701747457,0
2021-10-18 10:30:00+00:00,EUROPE,45.0,900,0.05,0.20951537759749284,0.0,0.0,0.0,0.03474372941998173,0.024425910701747457,0
2021-10-18 10:30:00+00:00,AFRICA,36.815275416644575,700,0.05259325059520654,0.20951537759749284,0.0,0.0,0.0,0.03474372941998173,0.025461783921612424,0
2021-10-18 10:30:00+00:00,ASIA,55.0,1100,0.05,0.20951537759749284,0.0,0.0,0.0,0.03474372941998173,0.024425910701747457,0
2021-10-18 10:40:00+00:00,AMERICAS,50.0,1000,0.05,0.1714401732492149,0.0,0.0,0.0,0.01729151385236386,0.018873168710157876,0
2021-10-18 10:40:00+00:00,EUROPE,45.0,900,0.05,0.1714401732492149,0.0,0.0,0.0,0.01729151385236386,0.018873168710157876,0
2021-10-18 10:40:00+00:00,AFRICA,35.0,700,0.05,0.1714401732492149,0.0,0.0,0.0,0.01729151385236386,0.018873168710157876,0
2021-10-18 10:40:00+00:00,ASIA,55.0,1100,0.05,0.1714401732492149,0.0,0.0,0.0,0.01729151385236386,0.018873168710157876,0
2021-10-18 10:50:00+00:00,AMERICAS,50.0,1000,0.05,0.17088490266060072,0.0,0.0,0.0,0.043017098922423634,0.021390200158302435,0
2021-10-18 10:50:00+00:00,EUROPE,45.0,900,0.05,0.17088490266060072,0.0,0.0,0.0,0.043017098922423634,0.021390200158302435,0
2021-10-18 10:50:00+00:00,AFRICA,35.0,700,0.05,0.17088490266060072,0.0,0.0,0.0,0.043017098922423634,0.021390200158302435,0
2021-10-18 10:50:00+00:00,ASIA,55.0,1100,0.05,0.17088490266060072,0.0,0.0,0.0,0.043017098922423634,0.021390200158302435,0
2021-10-18 11:00:00+00:00,AMERICAS,50.0,1000,0.05,0.16488009912017107,0.0,0.0,0.0,0.01835342212372812,0.01832335212438992,0
2021-10-18 11:00:00+00:00,EUROPE,45.0,900,0.05,0.16488009912017107,0.0,0.0,0.0,0.01835342212372812,0.01832335212438992,0
2021-10-18 11:00:00+00:00,AFRICA,35.0,700,0.05,0.16488009912017107,0.0,0.0,0.0,0.01835342212372812,0.01832335212438992,0
2021-10-18 11:00:00+00:00,ASIA,55.0,1100,0.05,0.16488009912017107,0.0,0.0,0.0,0.01835342212372812,0.01832335212438992,0
2021-10-18 11:10:00+00:00,AMERICAS,50.0,1000,0.05,0.17290706334108066,0.0,0.0,0.0,0.04168163342101381,0.021458869676209448,0
2021-10-18 11:10:00+00:00,EUROPE,45.0,900,0.05,0.17290706334108066,0.0,0.0,0.0,0.04168163342101381,0.021458869676209448,0
2021-10-18 11:10:00+00:00,AFRICA,35.0,700,0.05,0.17290706334108066,0.0,0.0,0.0,0.04168163342101381,0.021458869676209448,0
2021-10-18 11:10:00+00:00,ASIA,55.0,1100,0.05,0.17290706334108066,0.0,0.0,0.0,0.04168163342101381,0.021458869676209448,0
2021-10-18 11:20:00+00:00,AMERICAS,50.0,1000,0.05,0.2551587722142399,0.0,0.0,0.0,0.011343997025346803,0.02665027692395867,0
2021-10-18 11:20:00+00:00,EUROPE,45.0,900,0.05,0.2551587722142399,0.0,0.0,0.0,0.011343997025346803,0.02665027692395867,0
2021-10-18 11:20:00+00:00,AFRICA,35.0,700,0.05,0.2551587722142399,0.0,0.0,0.0,0.011343997025346803,0.02665027692395867,0
2021-10-18 11:20:00+00:00,ASIA,55.0,1100,0.05,0.2551587722142399,0.0,0.0,0.0,0.011343997025346803,0.02665027692395867,0
2021-10-18 11:30:00+00:00,AMERICAS,50.0,1000,0.05,0.25177682534459545,0.0,0.0,0.0,0.04181270402839246,0.02935895293729879,0
2021-10-18 11:30:00+00:00,EUROPE,61.237138315258356,900,0.0680412647947315,0.25177682534459545,0.0,0.0,0.0,0.04181270402839246,0.03656553107822334,0
2021-10-18 11:30:00+00:00,AFRICA,35.0,700,0.05,0.25177682534459545,0.0,0.0,0.0,0.04181270402839246,0.02935895293729879,0
2021-10-18 11:30:00+00:00,ASIA,55.0,1100,0.05,0.25177682534459545,0.0,0.0,0.0,0.04181270402839246,0.02935895293729879,0
2021-10-18 11:40:00+00:00,AMERICAS,50.0,1000,0.05,0.19976647123669136,0.0,0.0,0.0,0.04754916090962516,0.024731563214631654,0
2021-10-18 11:40:00+00:00,EUROPE,45.0,900,0.05,0.19976647123669136,0.0,0.0,0.0,0.04754916090962516,0.024731563214631654,0
2021-10-18 11:40:00+00:00,AFRICA,35.0,700,0.05,0.19976647123669136,0.0,0.0,0.0,0.04754916090962516,0.024731563214631654,0
2021-10-18 11:40:00+00:00,ASIA,55.0,1100,0.05,0.19976647123669136,0.0,0.0,0.0,0.04754916090962516,0.024731563214631654,0
2021-10-18 11:50:00+00:00,AMERICAS,50.0,1000,0.05,0.17077881710224993,0.0,0.0,0.0,0.01014596212879883,0.018092477923104876,0
2021-10-18 11:50:00+00:00,EUROPE,45.0,900,0.05,0.17077881710224993,0.0,0.0,0.0,0.01014596212879883,0.018092477923104876,0
2021-10-18 11:50:00+00:00,AFRICA,35.0,700,0.05,0.17077881710224993,0.0,0.0,0.0,0.01014596212879883,0.018092477923104876,0
2021-10-18 11:50:00+00:00,ASIA,55.0,1100,0.05,0.17077881710224993,0.0,0.0,0.0,0.01014596212879883,0.018092477923104876,0
2021-10-18 12:00:00+00:00,AMERICAS,50.0,1000,0.05,0.21514793899984616,0.0,0.0,0.0,0.0016696932982696478,0.021681763229811583,0
2021-10-18 12:00:00+00:00,EUROPE,45.0,900,0.05,0.21514793899984616,0.0,0.0,0.0,0.0016696932982696478,0.021681763229811583,0
2021-10-18 12:00:00+00:00,AFRICA,35.0,700,0.05,0.21514793899984616,0.0,0.0,0.0,0.0016696932982696478,0.021681763229811583,0
2021-10-18 12:00:00+00:00,ASIA,55.0,1100,0.05,0.21514793899984616,0.0,0.0,0.0,0.0016696932982696478,0.021681763229811583,0
2021-10-18 12:10:00+00:00,AMERICAS,50.0,1000,0.05,0.2784546184547265,0.0,0.0,0.0,0.041181656818307495,0.031963627527303404,0
2021-10-18 12:10:00+00:00,EUROPE,45.0,900,0.05,0.2784546184547265,0.0,0.0,0.0,0.041181656818307495,0.031963627527303404,0
2021-10-18 12:10:00+00:00,AFRICA,56.24880976618791,700,0.08035544252312558,0.2784546184547265,0.0,0.0,0.0,0.041181656818307495,0.04408910049354085,0
2021-10-18 12:10:00+00:00,ASIA,55.0,1100,0.05,0.2784546184547265,0.0,0.0,0.0,0.041181656818307495,0.031963627527303404,0
2021-10-18 12:20:00+00:00,AMERICAS,50.0,1000,0.05,0.20125576079164706,0.0,0.0,0.0,0.029181419007228787,0.023043717979887586,0
2021-10-18 12:20:00+00:00,EUROPE,45.0,900,0.05,0.20125576079164706,0.0,0.0,0.0,0.029181419007228787,0.023043717979887586,0
2021-10-18 12:20:00+00:00,AFRICA,35.0,700,0.05,0.20125576079164706,0.0,0.0,0.0,0.029181419007228787,0.023043717979887586,0
2021-10-18 12:20:00+00:00,ASIA,76.59708276181917,1100,0.06963371160165378,0.20125576079164706,0.0,0.0,0.0,0.029181419007228787,0.030886398549323825,0
2021-10-18 12:30:00+00:00,AMERICAS,50.0,1000,0.05,0.20547642785480022,0.0,0.0,0.0,0.012230637164192582,0.02177070650189928,0
2021-10-18 12:30:00+00:00,EUROPE,45.0,900,0.05,0.20547642785480022,0.0,0.0,0.0,0.012230637164192582,0.02177070650189928,0
2021-10-18 12:30:00+00:00,AFRICA,52.89240836341784,700,0.0755605833763112,0.20547642785480022,0.0,0.0,0.0,0.012230637164192582,0.03198087433241612,0
2021-10-18 12:30:00+00:00,ASIA,55.0,1100,0.05,0.20547642785480022,0.0,0.0,0.0,0.012230637164192582,0.02177070650189928,0
2021-10-18 12:40:00+00:00,AMERICAS,50.0,1000,0.05,0.17247348795512085,0.0,0.0,0.0,0.026775820271824204,0.019924930822694507,0
2021-10-18 12:40:00+00:00,EUROPE,45.0,900,0.05,0.17247348795512085,0.0,0.0,0.0,0.026775820271824204,0.019924930822694507,0
2021-10-18 12:40:00+00:00,AFRICA,35.0,700,0.05,0.17247348795512085,0.0,0.0,0.0,0.026775820271824204,0.019924930822694507,0
2021-10-18 12:40:00+00:00,ASIA,55.0,1100,0.05,0.17247348795512085,0.0,0.0,0.0,0.026775820271824204,0.019924930822694507,0
2021-10-18 12:50:00+00:00,AMERICAS,50.0,1000,0.05,0.16204552275878487,0.0,0.0,0.0,0.049199800948070666,0.021124532370685553,0
2021-10-18 12:50:00+00:00,EUROPE,45.0,900,0.05,0.16204552275878487,0.0,0.0,0.0,0.049199800948070666,0.021124532370685553,0
2021-10-18 12:50:00+00:00,AFRICA,35.0,700,0.05,0.16204552275878487,0.0,0.0,0.0,0.049199800948070666,0.021124532370685553,0
2021-10-18 12:50:00+00:00,ASIA,55.0,1100,0.05,0.16204552275878487,0.0,0.0,0.0,0.049199800948070666,0.021124532370685553,0
2021-10-18 13:00:00+00:00,AMERICAS,50.0,1000,0.05,0.20471653713620283,0.0,0.0,0.0,0.04709320176485468,0.025180973890105752,0
2021-10-18 13:00:00+00:00,EUROPE,48.755727837589006,900,0.05417303093065445,0.20471653713620283,0.0,0.0,0.0,0.04709320176485468,0.02684788992001949,1
2021-10-18 13:00:00+00:00,AFRICA,76.56411925655514,700,0.1093773132236502,0.20471653713620283,0.0,0.0,0.0,0.04709320176485468,0.04889922493364384,0
2021-10-18 13:00:00+00:00,ASIA,176.75433570649406,1100,0.16068575973317642,0.20471653713620283,0.0,0.0,0.0,0.04709320176485468,0.06939436944082532,0
2021-10-18 13:10:00+00:00,AMERICAS,50.0,1000,0.05,0.15026062857147807,0.0,0.0,0.0,0.015374695227374391,0.016563532379885247,0
2021-10-18 13:10:00+00:00,EUROPE,45.0,900,0.05,0.15026062857147807,0.0,0.0,0.0,0.015374695227374391,0.016563532379885247,0
2021-10-18 13:10:00+00:00,AFRICA,35.0,700,0.05,0.15026062857147807,0.0,0.0,0.0,0.015374695227374391,0.016563532379885247,0
2021-10-18 13:10:00+00:00,ASIA,55.0,1100,0.05,0.15026062857147807,0.0,0.0,0.0,0.015374695227374391,0.016563532379885247,0
2021-10-18 13:20:00+00:00,AMERICAS,50.0,1000,0.05,0.2074169081681135,0.0,0.0,0.0,0.03444183051221465,0.024185873868032816,0
2021-10-18 13:20:00+00:00,EUROPE,45.0,900,0.05,0.2074169081681135,0.0,0.0,0.0,0.03444183051221465,0.024185873868032816,0
2021-10-18 13:20:00+00:00,AFRICA,35.0,700,0.05,0.2074169081681135,0.0,0.0,0.0,0.03444183051221465,0.024185873868032816,0
2021-10-18 13:20:00+00:00,ASIA,55.0,1100,0.05,0.2074169081681135,0.0,0.0,0.0,0.03444183051221465,0.024185873868032816,0
2021-10-18 13:30:00+00:00,AMERICAS,83.74719853486748,1000,0.08374719853486748,0.22547629832793534,0.0,0.0,0.0,0.025529388655472954,0.038580877648178864,0
2021-10-18 13:30:00+00:00,EUROPE,45.0,900,0.05,0.22547629832793534,0.0,0.0,0.0,0.025529388655472954,0.02510056869834083,0
2021-10-18 13:30:00+00:00,AFRICA,35.0,700,0.05,0.22547629832793534,0.0,0.0,0.0,0.025529388655472954,0.02510056869834083,0
2021-10-18 13:30:00+00:00,ASIA,55.0,1100,0.05,0.22547629832793534,0.0,0.0,0.0,0.025529388655472954,0.02510056869834083,0
2021-10-18 13:40:00+00:00,AMERICAS,50.0,1000,0.05,0.20559578841954318,0.0,0.0,0.0,0.014325942281802102,0.02199217307013453,0
2021-10-18 13:40:00+00:00,EUROPE,45.0,900,0.05,0.20559578841954318,0.0,0.0,0.0,0.014325942281802102,0.02199217307013453,0
2021-10-18 13:40:00+00:00,AFRICA,35.0,700,0.05,0.20559578841954318,0.0,0.0,0.0,0.014325942281802102,0.02199217307013453,0
2021-10-18 13:40:00+00:00,ASIA,142.58317632115504,1100,0.12962106938286821,0.20559578841954318,0.0,0.0,0.0,0.014325942281802102,0.05379678680980855,0
2021-10-18 13:50:00+00:00,AMERICAS,51.70939280235563,1000,0.05170939280235563,0.2274058618036984,0.0,0.0,0.0,0.0071518143302280734,0.024138584086842295,0
2021-10-18 13:50:00+00:00,EUROPE,80.83176804629377,900,0.08981307560699309,0.2274058618036984,0.0,0.0,0.0,0.0071518143302280734,0.039359089451234036,0
2021-10-18 13:50:00+00:00,AFRICA,35.0,700,0.05,0.2274058618036984,0.0,0.0,0.0,0.0071518143302280734,0.023455767613392648,0
2021-10-18 13:50:00+00:00,ASIA,55.0,1100,0.05,0.2274058618036984,0.0,0.0,0.0,0.0071518143302280734,0.023455767613392648,0
2021-10-18 14:00:00+00:00,AMERICAS,50.0,1000,0.05,0.19238369284556,0.0,0.0,0.0,0.0063520004704906985,0.01987356933160507,0
2021-10-18 14:00:00+00:00,EUROPE,45.0,900,0.05,0.19238369284556,0.0,0.0,0.0,0.0063520004704906985,0.01987356933160507,0
2021-10-18 14:00:00+00:00,AFRICA,100.7554614934808,700,0.14393637356211542,0.19238369284556,0.0,0.0,0.0,0.0063520004704906985,0.05739642729376704,0
2021-10-18 14:00:00+00:00,ASIA,55.0,1100,0.05,0.19238369284556,0.0,0.0,0.0,0.0063520004704906985,0.01987356933160507,0
2021-10-18 14:10:00+00:00,AMERICAS,104.56788186166291,1000,0.10456788186166291,0.14536360698140421,0.0,0.0,0.0,0.0012101467906998676,0.03645450041778134,0
2021-10-18 14:10:00+00:00,EUROPE,45.0,900,0.05,0.14536360698140421,0.0,0.0,0.0,0.0012101467906998676,0.014657375377210409,0
2021-10-18 14:10:00+00:00,AFRICA,63.30033207127292,700,0.09042904581610417,0.14536360698140421,0.0,0.0,0.0,0.0012101467906998676,0.030806746341592917,0
2021-10-18 14:10:00+00:00,ASIA,96.97084336238572,1100,0.08815531214762339,0.14536360698140421,0.0,0.0,0.0,0.0012101467906998676,0.029898504068116453,0
2021-10-18 14:20:00+00:00,AMERICAS,64.50728740149881,1000,0.06450728740149882,0.16255796462114935,0.0,0.0,0.0,0.031929314995267286,0.025243659828185855,0
2021-10-18 14:20:00+00:00,EUROPE,56.76042397427217,900,0.0630671377491913,0.16255796462114935,0.0,0.0,0.0,0.031929314995267286,0.024668392455190463,0
2021-10-18 14:20:00+00:00,AFRICA,35.0,700,0.05,0.16255796462114935,0.0,0.0,0.0,0.031929314995267286,0.019448727961641665,0
2021-10-18 14:20:00+00:00,ASIA,112.06438164564248,1100,0.10187671058694771,0.16255796462114935,0.0,0.0,0.0,0.031929314995267286,0.0401708653944973,0
2021-10-18 14:30:00+00:00,AMERICAS,59.90948986646695,1000,0.05990948986646695,0.20112170658411907,0.0,0.0,0.0,0.013543643467861445,0.025424877941345663,0
2021-10-18 14:30:00+00:00,EUROPE,45.0,900,0.05,0.20112170658411907,0.0,0.0,0.0,0.013543643467861445,0.021466535005198052,0
2021-10-18 14:30:00+00:00,AFRICA,35.0,700,0.05,0.20112170658411907,0.0,0.0,0.0,0.013543643467861445,0.021466535005198052,0
